gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
RAC1	0.526547896303244	8.53761603171803	6.07232476920274	7.46623068692767e-09	5.39621822897698e-06	9.93539379819557
PACSIN1	-1.73851093857338	0.572270910325342	-6.04925600951241	8.40813854216965e-09	5.89283115767575e-06	9.60229050562176
RHBDF1	1.0312225939793	5.65533245515543	6.02973632560348	9.29536331616227e-09	6.32303419930003e-06	9.71936412447274
PLCB3	0.953883641317314	6.10649809883972	6.01320425970843	1.01180620967956e-08	6.68601543356256e-06	9.62991230762757
GALE	1.19988907966948	5.96522071171962	5.99108366052111	1.13313507676938e-08	7.27976334875616e-06	9.52697651297567
CAPG	1.32814640857129	7.75814080929519	5.97441821566187	1.23385198462875e-08	7.58432813223138e-06	9.44192689408995
DMGDH	-1.05074028047324	0.179350724936076	-5.96806106397976	1.27453907173521e-08	7.58432813223138e-06	9.12771105231114
CBX3	0.49507554726032	7.13500456329177	5.96738834258422	1.27892077636209e-08	7.58432813223138e-06	9.4025534085859
AC090061.1	-1.33720065634692	-2.64313395118806	-5.90957594159465	1.71610955323449e-08	9.82754090599543e-06	8.48541956551382
LYRM7	-0.591486658684869	3.5494631504758	-5.90281793627878	1.77591581698195e-08	9.82754090599543e-06	9.12168157793898
RAB39B	-1.85803442556407	0.540065593135381	-5.90184831578135	1.78466239212992e-08	9.82754090599543e-06	8.90434696591705
ZCCHC18	-1.35169847800508	0.258330014961205	-5.89346828029262	1.86203422398903e-08	1.00151459377717e-05	8.82619809759848
SRC	0.74987577954899	6.98238247245859	5.86847371132707	2.1128339960363e-08	1.11058237864381e-05	8.92105904599185
S100A11	1.25521679907882	9.2511201445972	5.83988566093119	2.44036160871314e-08	1.24682695675141e-05	8.81184998518217
STAT5B	-0.458636861801856	6.21959700461219	-5.83669582425051	2.47985299250107e-08	1.24682695675141e-05	8.76373770551485
CFL1	0.582636932223322	9.47612811803809	5.82833005024258	2.5864193685861e-08	1.27273845014169e-05	8.76228125857149
ZNF441	-0.698231314798559	2.68443261252271	-5.82405763310247	2.64255880705768e-08	1.27327291853396e-05	8.71044083579027
GGA2	-0.476347045351083	6.37264591086763	-5.81740733816156	2.73232402565528e-08	1.28965694010929e-05	8.67177262718021
RAPGEF6	-0.473715163314078	3.13078124968136	-5.81266620323617	2.7981344081082e-08	1.29430505181453e-05	8.68170565267901
XKR4	-2.09923960565014	-0.853295191068203	-5.80339082119501	2.93139903848627e-08	1.32936072474726e-05	8.32892187981646
PARP12	0.632542703902821	5.90926425697563	5.79560948259148	3.04797132130372e-08	1.35564385998293e-05	8.57500541375099
CITED2	-0.885873976986605	5.23796921740178	-5.77990430200598	3.29723020692315e-08	1.41439353913704e-05	8.49830012592272
AL158055.1	-1.48498037188709	-1.36345470750799	-5.77828737638574	3.32399733701565e-08	1.41439353913704e-05	8.13653746883033
QSOX2	-0.609258103459909	4.70659978801773	-5.77592266604306	3.36352666259674e-08	1.41439353913704e-05	8.49619648277074
ITPR1	-0.836593883862625	4.62178825882833	-5.76969656264223	3.46981648440848e-08	1.4330342080607e-05	8.47423942632938
PAK1	0.737288142247333	6.3730194124575	5.74136080825069	3.99653002328543e-08	1.5887587432046e-05	8.31196277614249
SESN3	-0.88385275249889	5.64345418964582	-5.73933921436437	4.03696170773285e-08	1.5887587432046e-05	8.30090646338643
SDC4	1.0539585264706	8.62585731292014	5.73445343519401	4.13633533914065e-08	1.5887587432046e-05	8.30023004398611
CSTB	0.840081659613928	7.76355121865418	5.73230278522997	4.18083261844059e-08	1.5887587432046e-05	8.27997383286478
JMY	-0.57912698426028	4.44793596526633	-5.73184596852339	4.19034431578522e-08	1.5887587432046e-05	8.30033617385796
FAM114A2	-0.383107952643937	4.15652019481432	-5.72342118218766	4.36960394913662e-08	1.61254332824756e-05	8.26931090022492
PTK6	2.12947694284007	5.16659366984477	5.72236857603075	4.39252117258717e-08	1.61254332824756e-05	8.26637450557809
SCML2	-1.12837831271037	-0.333975936259487	-5.70814711087747	4.71391017003474e-08	1.7034892876963e-05	7.9209604571923
GPLD1	-1.05914810186336	0.348160842404981	-5.70405364741065	4.8106030542335e-08	1.71168657597404e-05	7.96201871079874
HELQ	-0.334209643105329	3.36534397455362	-5.69631540446428	4.99871514144383e-08	1.75167096653504e-05	8.14363560778299
ERCC6L2	-0.432054156915423	4.18857434387636	-5.69082690615961	5.13647609525884e-08	1.77308088255443e-05	8.11559025862145
PDK3	-0.716152587456138	5.20842725976406	-5.68635958608588	5.25133870235156e-08	1.77910422300878e-05	8.05721493058137
AOX1	-1.68558657564043	3.5277535263146	-5.68357068636563	5.32431494588509e-08	1.77910422300878e-05	8.0875100604363
CDK18	0.892272418154922	5.3137748515898	5.68067901996586	5.40102665051449e-08	1.77910422300878e-05	8.04611212972688
CTBP2	0.508551591968949	5.92425549488875	5.67733671471773	5.4910393969556e-08	1.77910422300878e-05	8.01150476590299
TMEM159	0.92332714646075	5.38258319963424	5.67388364396221	5.58557456860178e-08	1.77910422300878e-05	8.01647419276606
VAMP8	0.74756017138229	6.90251968693328	5.67280350885304	5.61547078345039e-08	1.77910422300878e-05	7.98619776166945
CNOT6L	-0.49542116422032	5.50642860897622	-5.66471882005511	5.84426035652133e-08	1.7834715114894e-05	7.95122738041907
RHPN2	1.31410877321739	5.80263411429897	5.66364280964061	5.87538911000041e-08	1.7834715114894e-05	7.96559644678655
CERS4	-1.0515104788703	3.62603458305868	-5.66234939743369	5.91302171324912e-08	1.7834715114894e-05	7.98663138519009
NMI	0.737870698067216	4.80970704057655	5.65717663070621	6.06589500479408e-08	1.7834715114894e-05	7.95462831718863
MAST3	-0.658027642114362	4.24277318849702	-5.65680616135731	6.07699065145441e-08	1.7834715114894e-05	7.94721286662614
GHR	-1.19263985971027	2.17233148442583	-5.65630826544777	6.0919339937592e-08	1.7834715114894e-05	7.90111231347877
STC2	-1.17056979297196	3.92493452733757	-5.63568292042365	6.74352651087874e-08	1.94955351429504e-05	7.85378238805991
RAPGEF4	-1.02486827305476	2.75856703587477	-5.59671077327877	8.16568076884053e-08	2.30270570031924e-05	7.67085443686899
LBX2-AS1	0.954735264182514	3.29036196369806	5.59079089462755	8.40588808827404e-08	2.30270570031924e-05	7.63916086538414
AL662844.4	-0.850058145482382	0.998506619601747	-5.5905020616625	8.41778275095131e-08	2.30270570031924e-05	7.52713101923188
TUB	-1.04714086524439	2.71886555557951	-5.58945869278765	8.46088763186803e-08	2.30270570031924e-05	7.6342997852174
ERBB2	1.0398842367471	7.66537317278535	5.58941007482056	8.46290144098647e-08	2.30270570031924e-05	7.60183759552268
GPX3	-1.47208633724893	6.52677565173858	-5.58262239928771	8.74869650905525e-08	2.34168265847877e-05	7.56839198828784
GPR135	-0.946001126891779	0.617207597716759	-5.58117141325484	8.81100165797397e-08	2.34168265847877e-05	7.43742149566944
CTTN	0.529953274044784	8.3793514369777	5.57656462089881	9.01170149778593e-08	2.34168265847877e-05	7.55867598234418
TMX4	-0.692588312183739	6.18226926205452	-5.57612758484376	9.03097161029647e-08	2.34168265847877e-05	7.5281655862006
UBE2T	0.992646632545501	2.98542232524459	5.57374034074245	9.13694386231644e-08	2.34168265847877e-05	7.54391725815997
FOXQ1	1.76721632518436	5.62603184236726	5.5709720912031	9.26134989798904e-08	2.34168265847877e-05	7.54444198970382
NOVA1	-1.63712277431512	1.33078295437552	-5.56979186064468	9.3148912391926e-08	2.34168265847877e-05	7.47287950544388
PLEK2	2.04246312512325	5.31118723562019	5.55846583201926	9.84430401013219e-08	2.44816196931545e-05	7.50180548497762
CPA5	-1.90500693325042	-2.84450854240754	-5.54343497745167	1.05924465042875e-07	2.59790622870094e-05	6.91175903659174
PHLDA2	1.82184718899609	4.74000977055434	5.541446981535	1.06954604303116e-07	2.59790622870094e-05	7.42658553573025
RRAS	0.87376116282026	6.32913871793441	5.53976419453054	1.07834226027019e-07	2.59790622870094e-05	7.36467508614496
RFXAP	-0.59742612943725	1.98446318896328	-5.52553008201493	1.1556256380234e-07	2.73644135924241e-05	7.29579784630599
ZNF346	-0.383937117418881	3.64154430577547	-5.52483957767873	1.15950905052645e-07	2.73644135924241e-05	7.35522587684736
IGF2BP2	1.65573695966021	4.94899105641537	5.52158914963487	1.17796125106576e-07	2.73943542779181e-05	7.33674179892829
SSH3	0.811137002642609	5.87389657222647	5.52045495994598	1.18446706493939e-07	2.73943542779181e-05	7.28142080744508
RUSC1	0.540164699413518	5.72977577901982	5.5149424617051	1.21658985578724e-07	2.78587031531161e-05	7.25478715576146
GSTO1	0.577579364532131	6.67023061150646	5.51138964830457	1.23774182829679e-07	2.79322063346478e-05	7.22999877025077
CTNND1	0.661136495430706	4.67055713396649	5.51035743193526	1.24395419079415e-07	2.79322063346478e-05	7.2736931192453
SLC52A2	0.72639898750833	5.7737908301751	5.49554558342541	1.33652067807986e-07	2.94596536370307e-05	7.16498038188855
STX6	0.463822868811852	5.43962417738978	5.4934842528843	1.34992419698293e-07	2.94596536370307e-05	7.16631758246271
MROH8	-0.849623649719861	0.322530203697879	-5.49344332222802	1.35019166617315e-07	2.94596536370307e-05	7.03344649913047
MVB12B	-0.807615251651289	3.52712873545454	-5.48533555840706	1.40420541358023e-07	3.03518343974614e-05	7.17576357485364
COL26A1	-1.57195974486412	-0.502285619440322	-5.47509367193034	1.47545636745379e-07	3.15966248763624e-05	6.91742206207915
TRIM47	0.894175730557719	5.71855004933836	5.45673409164663	1.61210664577755e-07	3.39397658797331e-05	6.99216270084804
MYCBP2	-0.510528596061565	5.73562518980412	-5.45646189289501	1.61422269403781e-07	3.39397658797331e-05	6.97793036479352
ANXA2	1.05628088363957	10.4306979164583	5.45100497126726	1.65722021572946e-07	3.41015942990471e-05	7.01071817992686
MST1R	1.91317670638278	5.88491265753237	5.45004255937552	1.66491846148211e-07	3.41015942990471e-05	6.98358709734125
CROCC2	-1.61754546710573	-2.93487747798467	-5.44988854414176	1.66615364743701e-07	3.41015942990471e-05	6.56218050552046
CDCP1	0.986916152103706	6.70980052441446	5.43311831010212	1.80613206195459e-07	3.61432628291854e-05	6.87204082613291
H1-0	0.746302162327145	8.1295181893325	5.43299650752688	1.80718951776164e-07	3.61432628291854e-05	6.89028273364071
PLPP2	1.46385661372267	6.38083979690539	5.43235268502749	1.81278903847523e-07	3.61432628291854e-05	6.87667329417959
BACH2	-1.13958604482306	2.37171150571675	-5.42968531174708	1.83616873078215e-07	3.62965046201107e-05	6.90415048344825
LIFR	-1.01336006735091	4.16321561907341	-5.42615251663974	1.8675868017951e-07	3.63328647978406e-05	6.89064165461468
TSPAN33	-1.11345568266891	3.79205713919104	-5.42594738914269	1.86942706284289e-07	3.63328647978406e-05	6.89348381488163
S100A16	1.20625775829715	8.03488294810407	5.41913932598395	1.93151721642239e-07	3.71337604953087e-05	6.82237241122811
CKS1B	0.883443388528241	4.13738697736722	5.41793083269743	1.94274689550863e-07	3.71337604953087e-05	6.87027964364274
AC046143.1	0.727986942731919	-0.664467020232975	5.41289255400861	1.9902536545622e-07	3.77299889530447e-05	6.54841050247109
RPS6KA4	0.666516699225794	5.97312123712492	5.41022791638342	2.01583478657806e-07	3.77398669932297e-05	6.76996974323076
GLIPR1L2	-1.27923369497144	-0.530276387880559	-5.40944513483347	2.02341037148067e-07	3.77398669932297e-05	6.62211456334019
NSUN5	0.747223546971873	4.67083957293806	5.40074481280016	2.1095005475556e-07	3.88648316235792e-05	6.77095871635838
KCNJ8	-1.05338128172387	3.62274113060322	-5.39997046970161	2.11733344196255e-07	3.88648316235792e-05	6.78477592844472
KHDRBS2	-1.87332955472614	-2.9693059675211	-5.3982749634609	2.13458349588636e-07	3.88729504668186e-05	6.25103611104375
CHMP4B	0.412123950498291	7.82034865972495	5.39532474270827	2.16492601815667e-07	3.88942609773076e-05	6.71608990740276
GSDMB	1.46096056086099	5.40821866056411	5.39489434101169	2.16938761071977e-07	3.88942609773076e-05	6.73463760518088
TJP3	1.68650399922154	5.63186197008415	5.39166176369798	2.20318442296268e-07	3.91072316766563e-05	6.71792840569965
NAP1L5	-0.97713933756359	2.53181093973786	-5.39053504707989	2.21508446456329e-07	3.91072316766563e-05	6.73736033631351
LY6E	1.25651548848447	8.34516347927925	5.38602856696446	2.26330987368791e-07	3.95929158529158e-05	6.67726579421915
CD151	0.667970750833645	8.4208642377379	5.38478173618725	2.27683232810351e-07	3.95929158529158e-05	6.67859782334869
TSPYL2	-0.787877350647616	5.15652468908242	-5.38205743194958	2.3066531381361e-07	3.96255555422277e-05	6.64234470576954
SETBP1	-0.866466986888637	3.86174278624704	-5.38109605068017	2.31726718852016e-07	3.96255555422277e-05	6.69955840067147
CYFIP2	-1.00813994554692	4.79572974876086	-5.3775626890437	2.35668734645911e-07	3.96255555422277e-05	6.63664935977419
APH1A	0.455797748011267	7.68565757082238	5.37571201571646	2.37759443237303e-07	3.96255555422277e-05	6.62182130343393
MGAT4B	0.626134480148937	7.38671677813219	5.37411086348411	2.39582838121325e-07	3.96255555422277e-05	6.60824758731925
PLSCR1	0.659561713600315	6.4674361794181	5.37360051090656	2.40166886415189e-07	3.96255555422277e-05	6.5994806522653
ZNF491	-0.82593274200144	0.252136753129064	-5.37307721478737	2.40767187535232e-07	3.96255555422277e-05	6.50819545220749
GFUS	0.88157979451879	7.21272136463575	5.37015044124641	2.44151693554216e-07	3.96255555422277e-05	6.58765390618557
TCF7L2	0.872297009807579	5.52535235904183	5.36962673010229	2.44762179736291e-07	3.96255555422277e-05	6.6067728602369
ELL2	-0.810435582932248	6.13992583655111	-5.36941956270913	2.4500408347192e-07	3.96255555422277e-05	6.5763876698422
CAPN1	0.566922513117997	8.13403715264236	5.35526985756314	2.62089232778379e-07	4.18382208835029e-05	6.5384375614282
PCDHGA2	-1.01194019806791	0.937213037897754	-5.35509863267839	2.62302924079381e-07	4.18382208835029e-05	6.47472985117428
LGALS3	1.21577424075103	8.46762964002243	5.34055601982586	2.8108517603224e-07	4.41844494282359e-05	6.47232908362437
ZBTB40	-0.474760025834689	4.74775376516906	-5.33939242289828	2.82643351995203e-07	4.41844494282359e-05	6.47445994365031
SF3B4	0.448628349516826	6.31262662976037	5.33931762889958	2.82743796064464e-07	4.41844494282359e-05	6.44174097465281
SHISA5	0.457450416486468	7.63210477835018	5.33582676248822	2.87470701593578e-07	4.462162675474e-05	6.44081567351189
SLC25A53	-0.778430956804097	1.69251426555221	-5.33361959009688	2.90499001369989e-07	4.47910726912341e-05	6.43564978871869
KSR2	-1.23179859075703	1.36953287294509	-5.328782108036	2.97245209485082e-07	4.55277298342449e-05	6.40464021878304
SLC6A16	-1.24894079393671	0.412785285337588	-5.31704220798647	3.14257905727158e-07	4.78168213398534e-05	6.29885207129572
CHMP1A	0.419131340399971	7.01595844976484	5.31474047134725	3.17702853067278e-07	4.80250430440523e-05	6.33499672306617
ID4	-0.949975232002112	3.9022160916134	-5.31211693040552	3.21674280744113e-07	4.83096283444795e-05	6.38457944903022
RALY	0.402619975583787	7.33584353773584	5.31048240746261	3.24172958008388e-07	4.8370788211729e-05	6.32200260661022
TRPM4	1.04457805297553	6.11709656595307	5.3075842792282	3.2864982563622e-07	4.87006191331664e-05	6.30762168467465
IFI35	0.719121431379811	5.56699495181583	5.30633712634012	3.30594828947904e-07	4.87006191331664e-05	6.31251235066196
DNAJC27	-0.458646619078832	2.43537504726368	-5.2928254709802	3.52398531133219e-07	5.14483128475583e-05	6.29327268763125
F11R	0.795592898637276	7.24060406404359	5.29138613577499	3.54802048148603e-07	5.14483128475583e-05	6.23137694124563
ANXA11	0.631874550648325	8.50281445464363	5.29071956983161	3.55920531633056e-07	5.14483128475583e-05	6.25580519698052
VASP	0.769628186805075	7.69427854468931	5.28614776485275	3.63684944031615e-07	5.22441328295851e-05	6.21578109195164
AC005041.3	1.16541619633659	-1.0507237194769	5.28044607109503	3.73599528777964e-07	5.33370981578811e-05	5.93186021022704
EPHB4	0.848874274937008	6.87625189077081	5.27697310493438	3.79766999765852e-07	5.38849765066542e-05	6.16306436384398
ADAP1	1.55237949697653	4.25541481952328	5.26977713769345	3.92862913246863e-07	5.5403252790082e-05	6.20680127656417
PLCD3	1.22942436785502	5.84833198519911	5.26218793183609	4.07150436797417e-07	5.69351144994674e-05	6.11599399960762
PYCARD	0.914307450416131	4.34633248043087	5.26140711338028	4.08648780997561e-07	5.69351144994674e-05	6.16476033987423
NAAA	-0.586528538910416	4.49714884869578	-5.25674759734693	4.17702281481215e-07	5.78480141682488e-05	6.11271990646246
FBXL19	0.526337321958901	4.58142735045005	5.25193588139002	4.27256245052739e-07	5.85640038712737e-05	6.10243401305108
FICD	-0.614268927264257	3.12004672128387	-5.2513057377577	4.28523071622594e-07	5.85640038712737e-05	6.13353577436981
IQSEC3	-1.45243686795032	1.94475085383453	-5.24958094731943	4.32009270020408e-07	5.85640038712737e-05	6.10773709690734
AC107223.1	-1.06681155524531	-1.86432180196455	-5.248767644209	4.33662700378112e-07	5.85640038712737e-05	5.83731624759727
NAP1L3	-1.06067541734966	2.38456076118181	-5.24785126335512	4.35533062342575e-07	5.85640038712737e-05	6.10401216582427
KLF5	1.37504551606968	7.18069208055279	5.24533972085156	4.40699516879716e-07	5.89161758751102e-05	6.02474373352548
TRIM11	0.550489299870376	4.74043693154319	5.24037772805971	4.51082584087485e-07	5.92344071093448e-05	6.04456134706644
ZNF667-AS1	-0.929754003419849	2.49365764147827	-5.23918789907826	4.53607476318e-07	5.92344071093448e-05	6.0718152629667
DTX2	0.762606826823702	4.89220412642302	5.23856985889001	4.54924416277932e-07	5.92344071093448e-05	6.03178741303888
PDE3B	-1.2326603183616	3.45197172548076	-5.23842305912061	4.55237768138617e-07	5.92344071093448e-05	6.07137034939083
TIMM23	0.405210385864877	5.36807075756713	5.23811982614433	4.55885699821142e-07	5.92344071093448e-05	6.00762494924137
SOX5	-0.968780370053925	1.48542244438857	-5.2313522297141	4.70581975951669e-07	6.08023460324592e-05	5.98284931351562
AC091825.3	-0.63009846826135	0.431419740430272	-5.22990617541458	4.73781404914767e-07	6.08756462937152e-05	5.91054649589688
ATP6V1G2	-0.95488453877037	-0.718822948703663	-5.22712391617945	4.79996838692407e-07	6.13335187031934e-05	5.8299440663622
GIPC1	0.667091727183443	7.3241890342212	5.22435902734701	4.86252000092407e-07	6.17914080117428e-05	5.93643461238127
PKP3	1.17612031512923	6.7048291559851	5.21833197216032	5.001633322204e-07	6.32118991671772e-05	5.9029397417289
FAM122A	-0.420855828491326	4.5130321463551	-5.21714981740948	5.02936963224104e-07	6.32169895948211e-05	5.93986335300688
TCTN1	-0.666126238612791	4.65916205226266	-5.21369467863262	5.11129604054706e-07	6.38994890950121e-05	5.9104082056012
RTL5	-1.16625448922345	3.33572708342743	-5.21115823767881	5.17226332297739e-07	6.43140355558178e-05	5.95403157288788
AQP7	-1.25538793362583	1.6561151293065	-5.20962832164065	5.20937850571101e-07	6.44291476364087e-05	5.91953059892137
TRADD	0.628803788342824	5.16272552470399	5.20803203549768	5.24837984653446e-07	6.45662388780047e-05	5.88045002051131
AIFM2	0.527752626303311	4.59314740788574	5.20624729948587	5.29232170263193e-07	6.47623366870219e-05	5.90558334518017
PPP1CA	0.43518964001449	7.05967161953898	5.20429525025373	5.34079257372736e-07	6.50115003395612e-05	5.84088495371649
LBX2	1.17040581092343	0.268178921780696	5.20090808754395	5.4259246097704e-07	6.5701981348047e-05	5.74140787332988
VILL	1.59826533133929	6.49923134388406	5.19415036804272	5.59973118834587e-07	6.7453428606283e-05	5.80577906891716
IFI27	1.43715757811799	8.00369116985559	5.19099104159936	5.68283347746114e-07	6.80997785837934e-05	5.7932087376415
P2RX5-TAX1BP3	-0.915145553029959	-1.2487085728958	-5.18856431115854	5.74747865234567e-07	6.83443181178271e-05	5.63173671828528
MAMLD1	-0.993650988448985	3.07500263519208	-5.18801014610445	5.76234089976491e-07	6.83443181178271e-05	5.85679684630251
EFNA4	1.27860890952467	3.53322748407154	5.18665093403413	5.79895221207769e-07	6.84276361025168e-05	5.84994353167951
NUTF2	0.439972141262783	6.37377000609124	5.17799358191437	6.0375071537343e-07	7.0770536081044e-05	5.71935430318072
ADAM8	1.27759128457081	5.98883115222146	5.17660102451395	6.07675944120509e-07	7.0770536081044e-05	5.730883848352
ETHE1	0.876692520279351	4.76317129452365	5.17508982153014	6.11963666184589e-07	7.0770536081044e-05	5.76617221208697
EPS8L1	1.820233447014	6.25401937921735	5.17508053413226	6.11990107930162e-07	7.0770536081044e-05	5.72645298963742
EVL	-0.825467131664127	5.74019795625895	-5.17277807740859	6.1857970990646e-07	7.11141211542289e-05	5.69501168797499
RUNDC3B	-1.13617600615761	0.544446486610393	-5.17109717098631	6.23433941137215e-07	7.11141211542289e-05	5.6723017327993
MICALL2	0.850531933101233	6.23456762635615	5.17083799679821	6.24185688097045e-07	7.11141211542289e-05	5.69077160774361
EZH1	-0.368563225866286	5.2890576840674	-5.16883086727275	6.3003736811719e-07	7.14289424010508e-05	5.68940904652173
MYD88	0.58098148064376	6.23526141738908	5.16655739062263	6.36729977156083e-07	7.18355654227604e-05	5.67265400420726
LRRTM2	-1.23827221371258	-1.04515743680923	-5.16339457924444	6.46155626031673e-07	7.25450840721385e-05	5.54190369332896
BAIAP2L1	0.991193074886317	6.36296999329289	5.16081629303548	6.53939500862622e-07	7.30643129272982e-05	5.64908087610811
SHB	0.860576561114934	4.71784999956689	5.15807321052089	6.62320934932795e-07	7.32316664115026e-05	5.69144433206878
LGALS9	1.00146616172456	6.64329262374851	5.1577095070216	6.6344003195161e-07	7.32316664115026e-05	5.63341678622977
ZNF510	-0.498500732516897	3.37206834623378	-5.15722410945505	6.64936438361101e-07	7.32316664115026e-05	5.72287284436057
SFXN3	0.603755974992833	6.54133240808515	5.14652592698255	6.98762533221493e-07	7.64624115249228e-05	5.58133120595902
HSD3B7	0.831274647802241	4.31695465585807	5.14587203413315	7.00883398620012e-07	7.64624115249228e-05	5.65730119160224
ZDHHC9	0.560689253551679	6.06867404716001	5.141702383313	7.14555275562593e-07	7.72693926110549e-05	5.56470108467143
MAGEH1	-0.793355399951346	4.46578325946197	-5.14157941522224	7.14962384069774e-07	7.72693926110549e-05	5.60172043998664
TWF2	0.601128927184478	5.26449901416476	5.13287875088181	7.44346783645617e-07	8.00709414518876e-05	5.54862724278045
LIPH	1.72509917695546	5.97871480645465	5.12678475387113	7.656229615743e-07	8.19783697004186e-05	5.53116038387517
AC005622.1	1.62006894204248	-2.84379559410815	5.12553407378436	7.70061993224253e-07	8.207370405203e-05	4.8529020074065
KCNN4	1.96459576068515	6.13728478642862	5.12277627361456	7.79938759222239e-07	8.27450624921649e-05	5.50915008470289
LRRC4B	-1.41348366442787	0.80470871148658	-5.1201412594626	7.89490671056701e-07	8.33759828319606e-05	5.50557614419015
MARCHF8	-0.493551402615767	5.27679510653319	-5.11731193861001	7.9987343905737e-07	8.33839873078146e-05	5.46528092242764
ASTN1	-1.95334235032228	-0.194347495806007	-5.11602970605662	8.04622409788221e-07	8.33839873078146e-05	5.42301754063935
ST14	0.926732420709114	8.39028266283846	5.11602451232569	8.04641701246609e-07	8.33839873078146e-05	5.47700178295357
ATP6V0E2-AS1	-1.15177824855907	0.569599823601005	-5.11583885162691	8.05331609629391e-07	8.33839873078146e-05	5.46225428330545
TK1	1.30300546598741	4.71230835514756	5.11523134573857	8.07593097412248e-07	8.33839873078146e-05	5.5179807741108
SCNM1	0.469153814873013	4.64333759492802	5.11053207500765	8.25296109928076e-07	8.46251665817913e-05	5.47867761284548
PTTG1IP	0.489885997180576	8.8342393309567	5.1101027313629	8.26932188147909e-07	8.46251665817913e-05	5.46619577751939
MPHOSPH9	-0.577719025762067	3.1928603442712	-5.10852798511105	8.32960002083178e-07	8.47038236296375e-05	5.51462159905281
CLSTN2	-1.20475034938393	3.56092275385107	-5.10790886726688	8.3534152922633e-07	8.47038236296375e-05	5.50052694505475
MOB1B	-0.750159503850938	5.05948885170039	-5.10704179177284	8.38687980421437e-07	8.47038236296375e-05	5.42484414862711
SCAI	-0.462869153884237	2.9647570234816	-5.10356072772586	8.5225458007665e-07	8.56997562087511e-05	5.49351728832368
MAGEE1	-1.08299151290574	1.84553318823394	-5.09661436925107	8.79966161622034e-07	8.80461324026046e-05	5.44019629122819
ATP2B1-AS1	-0.944110951112187	0.66497302413591	-5.09572067572213	8.83594345816915e-07	8.80461324026046e-05	5.37370429344921
IQGAP3	1.66562454219975	4.33466029736228	5.09488277806201	8.87009203122055e-07	8.80461324026046e-05	5.45253642970054
HDGF	0.550462080199461	8.29193087904726	5.08993442295455	9.07439095739985e-07	8.93876366641109e-05	5.36340313491055
ITGB4	1.52283625854546	8.65349901943298	5.08878685689128	9.12241825025896e-07	8.93876366641109e-05	5.35806337454746
TUBA1C	0.843198763135921	5.61331814276101	5.08843882331738	9.13703266816388e-07	8.93876366641109e-05	5.35305487891574
MACC1	1.40209786636413	5.3753166137255	5.0871267851174	9.1923316480817e-07	8.93876366641109e-05	5.37474481568353
TAGLN2P1	0.999881538247682	-1.42880673869051	5.08698124866256	9.19848561313489e-07	8.93876366641109e-05	5.07214331179558
SEMA5A	-0.890730212908467	4.86587278012145	-5.08502427028025	9.28162538172938e-07	8.98181723132372e-05	5.34095229406807
SFN	2.36418195766219	6.50852566127825	5.08362839337409	9.34137276995383e-07	9.00196955931218e-05	5.33817351346674
POLR2H	0.480550815895541	5.56727406905062	5.08206492127944	9.40873705827708e-07	9.02926434372749e-05	5.31028668142038
C6orf132	1.56535778664071	5.29613919700724	5.08079829974954	9.463656732144e-07	9.04192929484557e-05	5.35498333683965
MICU3	-0.96916409716415	1.631416083006	-5.07996117163684	9.50012460501329e-07	9.04192929484557e-05	5.35150266982698
ZIK1	-0.925124215539051	1.64866160431632	-5.07805902996394	9.58349564590945e-07	9.08389702043417e-05	5.34506766987478
AC006116.9	-1.14849892411697	-2.74682504400086	-5.0751724891519	9.71137134356977e-07	9.13740284510808e-05	4.93848064338999
COP1	0.434544947804256	5.56302964944569	5.07500234908803	9.71896013445429e-07	9.13740284510808e-05	5.2836283886756
LINC01484	-1.45452373906524	-0.721623866746518	-5.0678761307316	1.00420342857353e-06	9.40292182026262e-05	5.19582860205071
IKZF4	-0.581201661907106	3.21749959472728	-5.06672266378543	1.00952987239983e-06	9.41468019712224e-05	5.33546427719822
ZNF667	-0.95384323969164	1.6528902052647	-5.06484397338744	1.01826398898792e-06	9.45799579811747e-05	5.29423106031153
LINC01186	1.615468929348	-1.02492546483534	5.05756316246691	1.05281096318129e-06	9.72118000877654e-05	4.99066910692931
EID3	-0.782582130747866	0.535271189964838	-5.05690298793062	1.05599910847732e-06	9.72118000877654e-05	5.19884715426908
ANXA2P2	1.13679000318052	3.20541333849907	5.05624036983443	1.05920847553255e-06	9.72118000877654e-05	5.28564530296782
ESRP2	1.02454282121839	5.15133870083416	5.05296335356328	1.07522027158886e-06	9.82912823767077e-05	5.22088177730404
RNF7	0.385200376142155	5.62900639760118	5.05050628410864	1.08737957634852e-06	9.90114757550731e-05	5.17235821335719
BLVRB	0.705591338419097	5.99469449888403	5.04922548483097	1.09377067324025e-06	9.92028554145117e-05	5.16115882074186
KRT18P11	1.50181442885355	-2.22504997964388	5.04827641512846	1.09852996175644e-06	9.9245316232433e-05	4.73912002567887
ADCY1	-1.4542939846801	2.35794511323973	-5.04074685607142	1.13700719247965e-06	0.000102032776908451	5.22466756488683
ENPP2	-1.13914231102953	5.67953331875479	-5.04031831910452	1.13923597604938e-06	0.000102032776908451	5.11690985455069
TXNDC15	-0.424277536824713	5.90368344386727	-5.03966942878973	1.14261886973749e-06	0.000102032776908451	5.11150614640349
KLHL15	-0.463095620328753	3.31579519985153	-5.03570685108757	1.16348967372987e-06	0.00010329408397865	5.20307489197241
