gene_symbol_std	contrast	pathway_id	pathway_label	NES	p_adjust	gene_symbol_raw	gene_symbol_raw_deg	logFC	adj.P.Val	t	gene_symbol	direction	abs_logFC
NFKB1	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	NFKB1	NFKB1	0.290721465109118	0.000836876685549972	3.72064389582248	NFKB1	positive_pathway	0.290721465109118
ATP2C1	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	ATP2C1	ATP2C1	0.266665276888835	0.00230589383630048	3.39902659341979	ATP2C1	positive_pathway	0.266665276888835
LYN	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	LYN	LYN	0.258871121762387	0.0621449308733174	2.11752564891578	LYN	positive_pathway	0.258871121762387
IFNAR1	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	IFNAR1	IFNAR1	0.235592865499959	5.20203201745514e-05	4.50718065645993	IFNAR1	positive_pathway	0.235592865499959
ACVR1B	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	ACVR1B	ACVR1B	0.188218312617439	0.112301771937968	1.81903578212082	ACVR1B	positive_pathway	0.188218312617439
GNAI3	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	GNAI3	GNAI3	0.174546492670859	0.0285988944982208	2.46470707365757	GNAI3	positive_pathway	0.174546492670859
SEMA4D	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	SEMA4D	SEMA4D	0.174421395880268	0.100797384994579	1.87576319361653	SEMA4D	positive_pathway	0.174421395880268
SLC11A2	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	SLC11A2	SLC11A2	0.161040854487362	0.0256775451762492	2.50963796597582	SLC11A2	positive_pathway	0.161040854487362
FGL2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	FGL2	FGL2	1.58018869218038	3.61851581755652e-14	8.92989717541955	FGL2	positive_pathway	1.58018869218038
P2RY14	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	P2RY14	P2RY14	1.48815320447269	2.17140527176511e-09	6.80430117133623	P2RY14	positive_pathway	1.48815320447269
CXCL9	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CXCL9	CXCL9	1.38909427476874	1.59258394474285e-05	4.81417195105225	CXCL9	positive_pathway	1.38909427476874
IRF4	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IRF4	IRF4	1.26752214445227	2.26885574949002e-05	4.7242590977654	IRF4	positive_pathway	1.26752214445227
CD38	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CD38	CD38	1.19164665126544	4.16954955717331e-06	5.14613402344613	CD38	positive_pathway	1.19164665126544
HLA-DQA1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	HLA-DQA1	HLA-DQA1	1.12969153444934	1.35119433861889e-05	4.85546315250495	HLA-DQA1	positive_pathway	1.12969153444934
CSF2RB	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CSF2RB	CSF2RB	1.10860646889473	4.41118879163778e-07	5.6682630736262	CSF2RB	positive_pathway	1.10860646889473
CMKLR1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CMKLR1	CMKLR1	1.04397982013133	2.03225980447976e-07	5.84206033932352	CMKLR1	positive_pathway	1.04397982013133
IL2RB	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IL2RB	IL2RB	1.04186898815099	3.33028332587002e-08	6.23466402590422	IL2RB	positive_pathway	1.04186898815099
PDE4B	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	PDE4B	PDE4B	1.02077473693378	9.88191232145558e-09	6.48943826152922	PDE4B	positive_pathway	1.02077473693378
ST8SIA4	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	ST8SIA4	ST8SIA4	1.0164179967096	2.80508017726856e-09	6.75068700884822	ST8SIA4	positive_pathway	1.0164179967096
IL6	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IL6	IL6	1.00429473599112	0.00822585234489427	2.95678063854485	IL6	positive_pathway	1.00429473599112
SELP	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	SELP	SELP	1.00386101053346	0.000142788463110284	4.23577078900404	SELP	positive_pathway	1.00386101053346
CD69	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CD69	CD69	0.999093807371131	0.000160317197514987	4.20357540455025	CD69	positive_pathway	0.999093807371131
FPR1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	FPR1	FPR1	0.976218155093784	9.79096550022065e-06	4.93594628093554	FPR1	positive_pathway	0.976218155093784
LCP2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	LCP2	LCP2	0.95918213304219	2.16482332870242e-08	6.32658801903173	LCP2	positive_pathway	0.95918213304219
GPR18	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	GPR18	GPR18	0.950206896690478	0.00132371100334975	3.57725287549619	GPR18	positive_pathway	0.950206896690478
MARCHF1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	MARCHF1	MARCHF1	0.912504697152706	1.1715593647332e-08	6.45385065880102	MARCHF1	positive_pathway	0.912504697152706
SAMHD1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	SAMHD1	SAMHD1	0.909177136077674	2.82989439641001e-08	6.27036221282225	SAMHD1	positive_pathway	0.909177136077674
CFH	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CFH	CFH	0.881204026547735	2.36682331027399e-05	4.71290030964629	CFH	positive_pathway	0.881204026547735
C1S	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	C1S	C1S	0.875743779529639	0.000122108624181989	4.27872418684742	C1S	positive_pathway	0.875743779529639
CXCL10	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CXCL10	CXCL10	0.853484373695032	0.00485732175971043	3.14678741790581	CXCL10	positive_pathway	0.853484373695032
IL10RA	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IL10RA	IL10RA	0.843104404976891	5.00610932142194e-06	5.10145070753132	IL10RA	positive_pathway	0.843104404976891
CD86	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CD86	CD86	0.832243171118988	1.74781063817039e-05	4.79101144319411	CD86	positive_pathway	0.832243171118988
IDO1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IDO1	IDO1	0.823806321128341	0.00619779702880604	3.06068378063074	IDO1	positive_pathway	0.823806321128341
CXCL11	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CXCL11	CXCL11	0.782654657962655	0.012321705827034	2.8033937597807	CXCL11	positive_pathway	0.782654657962655
GZMA	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	GZMA	GZMA	0.775123033688501	0.000285120694069803	4.03974159366476	GZMA	positive_pathway	0.775123033688501
SSPN	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	SSPN	SSPN	0.769815418023043	3.32536523148958e-06	5.20123443227096	SSPN	positive_pathway	0.769815418023043
ARID5B	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	ARID5B	ARID5B	0.758669120211355	1.93600210784105e-08	6.35013444701213	ARID5B	positive_pathway	0.758669120211355
SLAMF7	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	SLAMF7	SLAMF7	0.752637677996079	0.00251142183457741	3.3701413555782	SLAMF7	positive_pathway	0.752637677996079
TNFAIP6	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	TNFAIP6	TNFAIP6	0.729752899972013	0.00735932263002766	2.99839153945998	TNFAIP6	positive_pathway	0.729752899972013
CD274	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CD274	CD274	0.7288067619379	8.56613475819566e-06	4.97036352142617	CD274	positive_pathway	0.7288067619379
STAT4	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	STAT4	STAT4	0.694165120616417	0.000137092067946526	4.24701018998123	STAT4	positive_pathway	0.694165120616417
CCL5	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CCL5	CCL5	0.682660794478348	0.00305608389697557	3.30542794045597	CCL5	positive_pathway	0.682660794478348
GBP4	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	GBP4	GBP4	0.668612530456938	0.000154813182667695	4.21342599149784	GBP4	positive_pathway	0.668612530456938
VCAM1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	VCAM1	VCAM1	0.667599943398775	0.00878376981840315	2.93260191028219	VCAM1	positive_pathway	0.667599943398775
CCL2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CCL2	CCL2	0.645411507583299	0.0150909527242853	2.72510925516002	CCL2	positive_pathway	0.645411507583299
TNFAIP3	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	TNFAIP3	TNFAIP3	0.634989189536515	0.000328854544305771	3.99755327727133	TNFAIP3	positive_pathway	0.634989189536515
BANK1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	BANK1	BANK1	0.623405318466923	0.00897672899632992	2.92444267269761	BANK1	positive_pathway	0.623405318466923
HLA-DRB1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	HLA-DRB1	HLA-DRB1	0.622238011328049	0.00802648931260362	2.96582453012336	HLA-DRB1	positive_pathway	0.622238011328049
HIF1A	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	HIF1A	HIF1A	0.60280287094983	1.25180549385295e-05	4.8747532572742	HIF1A	positive_pathway	0.60280287094983
APOL6	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	APOL6	APOL6	0.596242296795976	2.51974261615209e-07	5.79404931322373	APOL6	positive_pathway	0.596242296795976
ITGB7	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	ITGB7	ITGB7	0.590037767313046	0.00398897778938629	3.21464402042559	ITGB7	positive_pathway	0.590037767313046
JAK2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	JAK2	JAK2	0.564301783621992	8.35584311362505e-07	5.52384054017845	JAK2	positive_pathway	0.564301783621992
CIITA	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CIITA	CIITA	0.559093415775895	0.00715169668242998	3.0088961686973	CIITA	positive_pathway	0.559093415775895
SERPING1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	SERPING1	SERPING1	0.553140979371728	0.0154770787250285	2.71528444197	SERPING1	positive_pathway	0.553140979371728
XCL1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	XCL1	XCL1	0.520537924034384	0.0458302535687849	2.25786609872684	XCL1	positive_pathway	0.520537924034384
LATS2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	LATS2	LATS2	0.50930785580175	0.000268073810480779	4.0575825876158	LATS2	positive_pathway	0.50930785580175
C1R	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	C1R	C1R	0.504531925696917	0.0150385685990684	2.72652838863431	C1R	positive_pathway	0.504531925696917
SOD2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	SOD2	SOD2	0.494225141127444	0.00424903161743998	3.19350615673276	SOD2	positive_pathway	0.494225141127444
NCOA3	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	NCOA3	NCOA3	0.484653287666026	2.14137171732656e-07	5.83051187130964	NCOA3	positive_pathway	0.484653287666026
DDX60	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	DDX60	DDX60	0.465094139808401	0.0160045408110883	2.7020824260463	DDX60	positive_pathway	0.465094139808401
KLRK1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	KLRK1	KLRK1	0.462246857009586	0.0847814210826371	1.96505567577628	KLRK1	positive_pathway	0.462246857009586
ICAM1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	ICAM1	ICAM1	0.457847681162926	0.0262014111232342	2.50104281763079	ICAM1	positive_pathway	0.457847681162926
STAT1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	STAT1	STAT1	0.445513749226158	0.0026218681569852	3.35608021029934	STAT1	positive_pathway	0.445513749226158
IRF8	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IRF8	IRF8	0.425854596743451	0.0643510406732744	2.10104992345115	IRF8	positive_pathway	0.425854596743451
EIF4E3	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	EIF4E3	EIF4E3	0.411070606887455	8.45322458142693e-06	4.9736605125297	EIF4E3	positive_pathway	0.411070606887455
NAMPT	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	NAMPT	NAMPT	0.392467220703154	0.00839541063017556	2.94935334586942	NAMPT	positive_pathway	0.392467220703154
LAP3	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	LAP3	LAP3	0.388299482539467	0.000919391677053196	3.69174913152734	LAP3	positive_pathway	0.388299482539467
FCGR1A	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	FCGR1A	FCGR1A	0.381455875072916	0.0874221693113376	1.94955107322327	FCGR1A	positive_pathway	0.381455875072916
IL7	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IL7	IL7	0.374869936787977	0.028658623706698	2.46374543864157	IL7	positive_pathway	0.374869936787977
STAT3	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	STAT3	STAT3	0.370077004794015	1.71560137678699e-08	6.37410938473312	STAT3	positive_pathway	0.370077004794015
PLA2G4A	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	PLA2G4A	PLA2G4A	0.361081922368764	0.0531651423871389	2.19078033789461	PLA2G4A	positive_pathway	0.361081922368764
IL18BP	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IL18BP	IL18BP	0.356979100939645	0.0103986336709722	2.86889753724427	IL18BP	positive_pathway	0.356979100939645
GCH1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	GCH1	GCH1	0.353949961685242	0.0507235650478165	2.21236874885628	GCH1	positive_pathway	0.353949961685242
EIF2AK2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	EIF2AK2	EIF2AK2	0.351116432399198	9.1473913783277e-05	4.35729395943322	EIF2AK2	positive_pathway	0.351116432399198
HERC6	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	HERC6	HERC6	0.32786328004091	0.0553417324396868	2.17257634132286	HERC6	positive_pathway	0.32786328004091
SAMD9L	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	SAMD9L	SAMD9L	0.32419344549969	0.097364711679851	1.89400567650969	SAMD9L	positive_pathway	0.32419344549969
RNF213	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	RNF213	RNF213	0.307418366895757	0.00396469797694862	3.21676990484137	RNF213	positive_pathway	0.307418366895757
OAS3	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	OAS3	OAS3	0.307193515339969	0.11525422388849	1.80518001801851	OAS3	positive_pathway	0.307193515339969
CD74	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CD74	CD74	0.302831994587558	0.122104087939058	1.77438422780125	CD74	positive_pathway	0.302831994587558
SOCS3	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	SOCS3	SOCS3	0.30111997618614	0.137404661134053	1.70948067238638	SOCS3	positive_pathway	0.30111997618614
CMPK2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CMPK2	CMPK2	0.295164460181719	0.138297094421368	1.70569612296586	CMPK2	positive_pathway	0.295164460181719
ISOC1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	ISOC1	ISOC1	0.293589930795058	0.000133384433504632	4.25466046467438	ISOC1	positive_pathway	0.293589930795058
NFKB1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	NFKB1	NFKB1	0.290721465109118	0.000836876685549972	3.72064389582248	NFKB1	positive_pathway	0.290721465109118
IFIT2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IFIT2	IFIT2	0.286233683362267	0.0786910394581437	2.00210082007513	IFIT2	positive_pathway	0.286233683362267
WARS1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	WARS1	WARS1	0.283390609749503	0.0425292192560864	2.29175559197347	WARS1	positive_pathway	0.283390609749503
CASP1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	CASP1	CASP1	0.268088392987837	0.109136157288285	1.83406779502095	CASP1	positive_pathway	0.268088392987837
IFIH1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IFIH1	IFIH1	0.259605717903428	0.0585671811566113	2.14637595798906	IFIH1	positive_pathway	0.259605717903428
BTG1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	BTG1	BTG1	0.258091924183036	0.0234639695123566	2.54724185931095	BTG1	positive_pathway	0.258091924183036
SPPL2A	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	SPPL2A	SPPL2A	0.256110682110144	0.000822832572209271	3.72573204444718	SPPL2A	positive_pathway	0.256110682110144
NOD1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	NOD1	NOD1	0.251802512727886	0.0117141809031252	2.82310843004617	NOD1	positive_pathway	0.251802512727886
ADAR	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	ADAR	ADAR	0.24059793897341	0.000878250571396822	3.70596701674692	ADAR	positive_pathway	0.24059793897341
PARP14	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	PARP14	PARP14	0.238413217775935	0.0754805117795197	2.02362266273148	PARP14	positive_pathway	0.238413217775935
FAS	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	FAS	FAS	0.236684186876799	0.077729139331532	2.00846124232106	FAS	positive_pathway	0.236684186876799
RAPGEF6	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	RAPGEF6	RAPGEF6	0.235504472963409	0.00148122787063029	3.54106107298129	RAPGEF6	positive_pathway	0.235504472963409
MTHFD2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	MTHFD2	MTHFD2	0.223386842407707	0.0811019911442302	1.9874234900756	MTHFD2	positive_pathway	0.223386842407707
TDRD7	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	TDRD7	TDRD7	0.218783313662321	0.0135001243925865	2.76889366116886	TDRD7	positive_pathway	0.218783313662321
