ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0071320	cellular response to cAMP	7/403	57/15041	0.12280701754386	4.58347481607244	4.4974202615549	0.000783897810644962	0.0217182230639155	0.0189785785735096	AKAP6/SLC8A3/CRHBP/ADIPOQ/GPD1/PENK/HCN1	7
GO:0070509	calcium ion import	8/403	74/15041	0.108108108108108	4.03487358326068	4.34234830406107	0.000796849136240649	0.0219072216378775	0.0191437359289555	CACNA1A/SLC8A3/CACNA1G/GCK/CACNA1I/MS4A1/FCRL3/SLC8A2	8
GO:0048639	positive regulation of developmental growth	12/403	152/15041	0.0789473684210526	2.946519524618	4.00205785903255	0.000809509506658186	0.0220853967694378	0.0192994351647637	GHR/AKAP6/UNC13A/MAPT/SPTBN4/SYT3/CACNA2D2/DSCAM/ARX/LEP/SYT4/IGF1	12
GO:0086091	regulation of heart rate by cardiac conduction	6/403	42/15041	0.142857142857143	5.33179723502304	4.6644149878991	0.000826238769250255	0.0222028373030106	0.0194020611663277	ANK2/KCNA5/SCN3B/CACNA1G/HCN1/KCNH6	6
GO:0099054	presynapse assembly	6/403	42/15041	0.142857142857143	5.33179723502304	4.6644149878991	0.000826238769250255	0.0222028373030106	0.0194020611663277	LRRC4B/NLGN4X/NRXN1/BSN/SLITRK2/CBLN1	6
GO:0022037	metencephalon development	10/403	112/15041	0.0892857142857143	3.3323732718894	4.11080880455584	0.000849334033731921	0.0226531331086409	0.0197955544232727	SERPINE2/SEZ6L/FOXP2/CNTN1/NLGN4X/NRXN1/KCNC1/SEZ6/CBLN1/CDK5R2	10
GO:0014047	glutamate secretion	5/403	29/15041	0.172413793103448	6.4349276974416	4.86081465745925	0.000940652130902062	0.0249028941914368	0.0217615194727986	KCNJ8/GRM7/NTRK2/NPY5R/SYT4	5
GO:0071277	cellular response to calcium ion	8/403	76/15041	0.105263157894737	3.92869269949066	4.24695647326017	0.000951768347215593	0.0250119123010921	0.0218567854968163	ADCY1/KCNB1/NRXN1/ALOX15/CRHBP/RASGRP2/ADGRV1/FOSB	8
GO:0007411	axon guidance	15/403	223/15041	0.0672645739910314	2.51048748734269	3.77059891377067	0.0010178603536051	0.0265535248451432	0.0232039313803022	CYFIP2/DCC/TNR/CNTN1/NRXN1/NFASC/KIF5C/RELN/EFNB3/NRCAM/SEMA3D/DSCAM/ARX/NCAM1/CDK5R2	15
GO:0042593	glucose homeostasis	16/403	247/15041	0.0647773279352227	2.41765704584041	3.72745509294314	0.00104484190826746	0.0269926073722242	0.023587625857329	GPLD1/KCNB1/ADIPOQ/PDK4/ERO1B/GCK/PTPRN/TUNAR/MLXIPL/CMA1/LEP/VGF/PCK1/IL6/SSTR5/IGF1	16
GO:0051962	positive regulation of nervous system development	17/403	271/15041	0.0627306273062731	2.34126889655993	3.6969691042954	0.00105018728443172	0.0269926073722242	0.023587625857329	LRRTM2/LRRC4B/CLSTN2/SERPINE2/LINGO4/MAPT/NRXN1/ADGRB3/LRRN3/RELN/NTRK2/DSCAM/SLITRK2/CBLN1/CAMK2B/LINGO2/IL6	17
GO:0001941	postsynaptic membrane organization	6/403	44/15041	0.136363636363636	5.08944281524927	4.50737666409924	0.00106291502804439	0.0269926073722242	0.023587625857329	NRXN1/LRRC4/RELN/SHISA7/FRRS1L/MUSK	6
GO:0097485	neuron projection guidance	15/403	224/15041	0.0669642857142857	2.49927995391705	3.7511304958188	0.00106490141004018	0.0269926073722242	0.023587625857329	CYFIP2/DCC/TNR/CNTN1/NRXN1/NFASC/KIF5C/RELN/EFNB3/NRCAM/SEMA3D/DSCAM/ARX/NCAM1/CDK5R2	15
